Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Status
polior-meia-cosmetica-curta-cor-bege,MEIA COSMÉTICA - CURTA - COR: BEGE,<p>MEIA COSMÉTICA - CURTA - COR: BEGE</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-18X1</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-18X1,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - CURTA - COR: BEGE,active
polior-meia-cosmetica-curta-cor-marrom,MEIA COSMÉTICA - CURTA - COR: MARROM,<p>MEIA COSMÉTICA - CURTA - COR: MARROM</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-18X2</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-18X2,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - CURTA - COR: MARROM,active
polior-meia-cosmetica-curta-cor-cafe,MEIA COSMÉTICA - CURTA - COR: CAFÉ,<p>MEIA COSMÉTICA - CURTA - COR: CAFÉ</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-18X3</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-18X3,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - CURTA - COR: CAFÉ,active
polior-meia-cosmetica-longa-cor-bege,MEIA COSMÉTICA - LONGA - COR: BEGE,<p>MEIA COSMÉTICA - LONGA - COR: BEGE</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19X1</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19X1,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - LONGA - COR: BEGE,active
polior-meia-cosmetica-longa-cor-marrom,MEIA COSMÉTICA - LONGA - COR: MARROM,<p>MEIA COSMÉTICA - LONGA - COR: MARROM</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19X2</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19X2,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - LONGA - COR: MARROM,active
polior-meia-cosmetica-longa-cor-cafe,MEIA COSMÉTICA - LONGA - COR: CAFÉ,<p>MEIA COSMÉTICA - LONGA - COR: CAFÉ</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19X3</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19X3,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - LONGA - COR: CAFÉ,active
polior-meia-cosmetica-extra-longo-cor-bege,MEIA COSMÉTICA - EXTRA LONGO - COR: BEGE,<p>MEIA COSMÉTICA - EXTRA LONGO - COR: BEGE</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19XLX1</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19XLX1,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - EXTRA LONGO - COR: BEGE,active
polior-meia-cosmetica-extra-longo-cor-marrom,MEIA COSMÉTICA - EXTRA LONGO - COR: MARROM,<p>MEIA COSMÉTICA - EXTRA LONGO - COR: MARROM</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19XLX2</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19XLX2,shopify,0,deny,manual,629.81,,TRUE,TRUE,,MEIA COSMÉTICA - EXTRA LONGO - COR: MARROM,active
polior-meia-cosmetica-extra-longo-cor-cafe,MEIA COSMÉTICA - EXTRA LONGO - COR: CAFÉ,<p>MEIA COSMÉTICA - EXTRA LONGO - COR: CAFÉ</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-19XLX3</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MO-19XLX3,shopify,0,deny,manual,336.79,,TRUE,TRUE,,MEIA COSMÉTICA - EXTRA LONGO - COR: CAFÉ,active
polior-tornozelo-de-madeira-para-pe-sach-anatomico-dinamico-com-furacao-central,TORNOZELO DE MADEIRA PARA PÉ SACH/ANATÔMICO/DINÂMICO COM FURAÇÃO CENTRAL,<p>TORNOZELO DE MADEIRA PARA PÉ SACH/ANATÔMICO/DINÂMICO COM FURAÇÃO CENTRAL</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: FD-10</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,FD-10,shopify,0,deny,manual,73.30,,TRUE,TRUE,,TORNOZELO DE MADEIRA PARA PÉ SACH/ANATÔMICO/DINÂMICO COM FURAÇÃO CENTRAL,draft
polior-acessorio-para-protese-de-quadril,ACESSÓRIO PARA PRÓTESE DE QUADRIL,"<p>ACESSÓRIO PARA PRÓTESE DE QUADRIL  27,00</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: APQ-01</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,APQ-01,shopify,0,deny,manual,1.00,,TRUE,TRUE,,ACESSÓRIO PARA PRÓTESE DE QUADRIL,draft
polior-lado-direito-tamanho-p-suspensao-ortopedica-transfemural-em-neoprene,Lado: direito - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: direito - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-1D</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-1D,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: direito - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-lado-esquerdo-tamanho-p-suspensao-ortopedica-transfemural-em-neoprene,Lado: esquerdo - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: esquerdo - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-1E</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-1E,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: esquerdo - tamanho: P SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-lado-direito-tamanho-m-suspensao-ortopedica-transfemural-em-neoprene,Lado: direito - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: direito - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-2D</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-2D,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: direito - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-lado-esquerdo-tamanho-m-suspensao-ortopedica-transfemural-em-neoprene,Lado: esquerdo - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: esquerdo - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-2E</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-2E,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: esquerdo - tamanho: M SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-lado-direito-tamanho-g-suspensao-ortopedica-transfemural-em-neoprene,Lado: direito - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: direito - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-3D</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-3D,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: direito - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-lado-esquerdo-tamanho-g-suspensao-ortopedica-transfemural-em-neoprene,Lado: esquerdo - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,"<p>lado: esquerdo - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE  80,16</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: STF-3E</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,STF-3E,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Lado: esquerdo - tamanho: G SUSPENSÃO ORTOPÉDICA TRANSFEMURAL EM NEOPRENE,active
polior-liner-polior-ls-04c-silicone-sem-conexao,Liner Polior LS-04C Silicone Sem Conexão,"<p>tamanhos: 235/ 250/280/320/360/380/400/450 mm LINER SEM CONEXÃO  71,91</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: LS-04C</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,LS-04C,shopify,0,deny,manual,496.74,,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/174971816/3ea8f2e5aa.jpg,Liner Polior LS-04C Silicone Sem Conexão,active
polior-liner-polior-ls-04l-silicone-transtibial-com-conexao,Liner Polior LS-04L Silicone Transtibial com Conexão,"<p>tamanhos: 235/ 250/280/320/360/380/400/450 mm LINER COM CONEXÃO  05,67</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: LS-04L</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,LS-04L,shopify,0,deny,manual,1014.00,,TRUE,TRUE,https://cdn.awsli.com.br/800x800/1895/1895256/produto/221342982/liner-ls04l-poli-4e14ix3yam.png,Liner Polior LS-04L Silicone Transtibial com Conexão,active
polior-diversas-cores-capa-3d-para-protese-de-membro-inferior-tipo-transtibial,Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSTIBIAL,"<p>Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSTIBIAL  07,05</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-83TT</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MO-83TT,shopify,0,deny,manual,3.00,,TRUE,TRUE,,Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSTIBIAL,draft
polior-diversas-cores-capa-3d-para-protese-de-membro-inferior-tipo-transfemoral,Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSFEMORAL,"<p>Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSFEMORAL  07,05</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MO-83TF</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MO-83TF,shopify,0,deny,manual,3.00,,TRUE,TRUE,,Diversas cores CAPA 3D PARA PRÓTESE DE MEMBRO INFERIOR TIPO TRANSFEMORAL,draft
polior-anel-de-conexao,ANEL DE CONEXÃO,<p>ANEL DE CONEXÃO</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: AL-01</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,AL-01,shopify,0,deny,manual,12.11,,TRUE,TRUE,,ANEL DE CONEXÃO,draft
polior-articulacao-modular-para-ombro-com-ajuste-de-friccao-independente-aluminio,ARTICULAÇÃO MODULAR PARA OMBRO COM AJUSTE DE FRICÇÃO INDEPENDENTE - ALUMÍNIO,"<p>ARTICULAÇÃO MODULAR PARA OMBRO COM AJUSTE DE FRICÇÃO INDEPENDENTE - ALUMÍNIO  87,28</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-200</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,MOS-200,shopify,0,deny,manual,390.00,,TRUE,TRUE,,ARTICULAÇÃO MODULAR PARA OMBRO COM AJUSTE DE FRICÇÃO INDEPENDENTE - ALUMÍNIO,active
polior-cotovelo-modular-com-trava-passiva-e-adaptador-para-desarticulacao-de-ombro,COTOVELO MODULAR COM TRAVA PASSIVA E ADAPTADOR PARA DESARTICULAÇÃO DE OMBRO,<p>COTOVELO MODULAR COM TRAVA PASSIVA E ADAPTADOR PARA DESARTICULAÇÃO DE OMBRO</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-201</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-201,shopify,0,deny,manual,2119.89,,TRUE,TRUE,,COTOVELO MODULAR COM TRAVA PASSIVA E ADAPTADOR PARA DESARTICULAÇÃO DE OMBRO,draft
polior-adaptador-modular-com-rosca-interna-para-conexao-de-gancho-ou-mao-modular,ADAPTADOR MODULAR COM ROSCA INTERNA PARA CONEXÃO DE GANCHO OU MÃO MODULAR,"<p>ADAPTADOR MODULAR COM ROSCA INTERNA PARA CONEXÃO DE GANCHO OU MÃO MODULAR  18,34</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-204</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-204,shopify,0,deny,manual,1.00,,TRUE,TRUE,,ADAPTADOR MODULAR COM ROSCA INTERNA PARA CONEXÃO DE GANCHO OU MÃO MODULAR,draft
polior-45mm-punho-modular-em-aluminio,45MM PUNHO MODULAR EM ALUMINIO,"<p>45MM PUNHO MODULAR EM ALUMINIO  23,94</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-206</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-206,shopify,0,deny,manual,2.00,,TRUE,TRUE,,45MM PUNHO MODULAR EM ALUMINIO,draft
polior-articulacao-modular-cotovelo-c-trava-passiva-e-rotacao-de-braco-p-coto-curto-aluminio,ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO CURTO-ALUMÍNIO,<p>ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO CURTO-ALUMÍNIO</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-211</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-211,shopify,0,deny,manual,2308.73,,TRUE,TRUE,,ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO CURTO-ALUMÍNIO,draft
polior-articulacao-modular-cotovelo-c-trava-passiva-e-rotacao-de-braco-p-coto-longo-aluminio,ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO LONGO-ALUMÍNIO,<p>ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO LONGO-ALUMÍNIO</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-212</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-212,shopify,0,deny,manual,2324.00,,TRUE,TRUE,,ARTICULAÇÃO MODULAR COTOVELO C/TRAVA PASSIVA E ROTAÇÃO DE BRAÇO P/COTO LONGO-ALUMÍNIO,draft
polior-cotovelo-exoesqueletico-com-trava-passiva,COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA,<p>COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-216</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-216,shopify,0,deny,manual,2252.55,,TRUE,TRUE,,COTOVELO EXOESQUELÉTICO COM TRAVA PASSIVA,draft
polior-lado-direito-esquerdo-mao-de-sistema-em-poliuretano-acionada-por-um-tiro-c-rosca-de-fixacao-i,Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA,<p>Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-227</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-227,shopify,0,deny,manual,1063.74,,TRUE,TRUE,,Lado: Direito/Esquerdo MÃO DE SISTEMA EM POLIURETANO ACIONADA POR UM TIRO C/ROSCA DE FIXAÇÃO INTERNA,draft
polior-mao-cosmetica-revestida-de-silicone-com-rosca-externa-de-fixacao,MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO,<p>MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: MOS-238</p>,Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,MOS-238,shopify,0,deny,manual,1743.16,,TRUE,TRUE,,MÃO COSMÉTICA REVESTIDA DE SILICONE COM ROSCA EXTERNA DE FIXAÇÃO,draft
polior-revestimento-cosmetico-em-2-partes-em-espuma-de-pu-p-desart-de-ombro-tir-tracao-tripla,REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA,"<p>REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA  31,42</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: RC-101</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,RC-101,shopify,0,deny,manual,2.00,,TRUE,TRUE,,REVESTIMENTO COSMÉTICO (EM 2 PARTES) EM ESPUMA DE Pu P/ DESART. DE OMBRO TIR.TRAÇÃO TRIPLA,draft
polior-tirante-de-tracao-simples,TIRANTE DE TRAÇÃO SIMPLES,"<p>TIRANTE DE TRAÇÃO SIMPLES  72,45</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: TTB-01</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,TTB-01,shopify,0,deny,manual,7.00,,TRUE,TRUE,,TIRANTE DE TRAÇÃO SIMPLES,draft
polior-5382,"53,82","<p>53,82</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: TTB-02</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese, revisar-preco",TRUE,Title,Default Title,TTB-02,shopify,0,deny,manual,4.00,,TRUE,TRUE,,"53,82",draft
polior-tamanho-grande-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,"<p>Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO  60,89</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: OR-02AG</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,OR-02AG,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Tamanho: grande ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-medio-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,"<p>Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO  66,04</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: OR-02AM</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,OR-02AM,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Tamanho: médio ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-pequeno-articulacao-de-joelho-com-trava-anel-duraluminio,Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,"<p>Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO  21,25</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: OR-02AP</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,OR-02AP,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Tamanho pequeno ARTICULAÇÃO DE JOELHO COM TRAVA ANEL - DURALUMÍNIO,active
polior-tamanho-grande-articulacao-de-tornozelo-duraluminio,Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,"<p>Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO  65,44</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: OR-03AG</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,OR-03AG,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Tamanho: grande ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,active
polior-tamanho-medio-articulacao-de-tornozelo-duraluminio,Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,"<p>Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO  15,08</p><p class='meta'>Fornecedor: <strong>Polior</strong> · Código original: OR-03AM</p>",Polior,Health & Beauty > Health Care > Mobility & Accessibility,Componentes de prótese,"Polior, Componentes de prótese",TRUE,Title,Default Title,OR-03AM,shopify,0,deny,manual,390.00,,TRUE,TRUE,,Tamanho: médio ARTICULAÇÃO DE TORNOZELO - DURALUMÍNIO,active
